关键词,技术领域,细分方向,产业板块,核心程度得分,匹配类型,上下文要求,来源类型
变容二极管超表面,芯片器件与材料,智能超表面器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,IMT-2030推进组/科研机构
MEMS超表面,芯片器件与材料,智能超表面器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,IMT-2030推进组/科研机构
液晶超表面,芯片器件与材料,智能超表面器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,IMT-2030推进组/科研机构
石墨烯超表面,芯片器件与材料,智能超表面器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,IMT-2030推进组/科研机构
超表面控制器,芯片器件与材料,智能超表面器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,IMT-2030推进组/科研机构
RIS控制芯片,芯片器件与材料,智能超表面器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,IMT-2030推进组/科研机构
超表面阵列板,芯片器件与材料,智能超表面器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,IMT-2030推进组/科研机构
可编程电磁表面,芯片器件与材料,智能超表面器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,IMT-2030推进组/科研机构
可见光通信LED,芯片器件与材料,光通信器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
高速Micro-LED通信,芯片器件与材料,光通信器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
激光二极管可见光通信,芯片器件与材料,光通信器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
可见光光电探测器,芯片器件与材料,光通信器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
自由空间光收发机,芯片器件与材料,光通信器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
硅光收发芯片,芯片器件与材料,光通信器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
光子集成收发器,芯片器件与材料,光通信器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
微波光子芯片,芯片器件与材料,光通信器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
相干光无线收发,芯片器件与材料,光通信器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
光电融合前端,芯片器件与材料,光通信器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
6G芯片先进封装,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
太赫兹芯片封装,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
高频低损耗封装,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
天线封装一体化,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
晶圆级射频封装,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
异质集成射频芯片,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
射频芯粒,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
Chiplet射频,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
高频互连,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
太赫兹探针测试,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
毫米波太赫兹测试接口,芯片器件与材料,封装测试与互连,上游制造,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
6G高频材料,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
低损耗高频覆铜板,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
毫米波太赫兹基板,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
液晶聚合物天线材料,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
LCP高频材料,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
PTFE高频基板,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
低介电常数材料,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
低介质损耗材料,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
超材料电磁表面,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
高频封装材料,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
射频陶瓷材料,芯片器件与材料,高频材料,上游材料,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/科研机构
通信芯片,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
基带芯片,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
射频前端,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
功率放大器,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
低噪声放大器,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
模数转换器,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
数模转换器,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
相控阵天线,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
天线阵列,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
通信模组,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
收发机,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
基站设备,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
核心网设备,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
光模块,芯片器件与材料,通用通信硬件词,上游核心器件,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报/上下文补充
6G绿色通信,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
6G绿色网络,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
6G节能网络,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
6G低碳网络,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
网络能效优化6G,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
碳感知网络,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
基站智能节能6G,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
端到端能耗优化,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
零比特零瓦特,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
按需唤醒网络,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
通信算力协同节能,绿色通信与能量,绿色网络,中游网络,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/ITU
6G无源物联网,绿色通信与能量,无源物联网,上游终端与下游应用,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
Ambient IoT 6G,绿色通信与能量,无源物联网,上游终端与下游应用,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
环境物联网6G,绿色通信与能量,无源物联网,上游终端与下游应用,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
无源蜂窝物联网,绿色通信与能量,无源物联网,上游终端与下游应用,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
反向散射通信6G,绿色通信与能量,无源物联网,上游终端与下游应用,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
环境反向散射,绿色通信与能量,无源物联网,上游终端与下游应用,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
零功耗物联网终端,绿色通信与能量,无源物联网,上游终端与下游应用,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
无电池通信终端,绿色通信与能量,无源物联网,上游终端与下游应用,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
超低功耗标签通信,绿色通信与能量,无源物联网,上游终端与下游应用,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
蜂窝无源标签,绿色通信与能量,无源物联网,上游终端与下游应用,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
6G无线能量传输,绿色通信与能量,能量采集与无线供能,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
无线信息能量同传,绿色通信与能量,能量采集与无线供能,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
SWIPT,绿色通信与能量,能量采集与无线供能,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
无线供能通信,绿色通信与能量,能量采集与无线供能,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
射频能量采集,绿色通信与能量,能量采集与无线供能,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
太赫兹无线供能,绿色通信与能量,能量采集与无线供能,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
RIS辅助无线供能,绿色通信与能量,能量采集与无线供能,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
能量波束赋形,绿色通信与能量,能量采集与无线供能,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
通信感知供能一体,绿色通信与能量,能量采集与无线供能,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
信息能量联合传输,绿色通信与能量,能量采集与无线供能,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
6G内生安全,安全可信与隐私,内生安全,安全与服务,5,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/IMT-2030推进组
6G安全内生,安全可信与隐私,内生安全,安全与服务,5,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/IMT-2030推进组
网络内生安全6G,安全可信与隐私,内生安全,安全与服务,5,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/IMT-2030推进组
6G可信内生,安全可信与隐私,内生安全,安全与服务,5,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/IMT-2030推进组
6G安全架构,安全可信与隐私,内生安全,安全与服务,5,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/IMT-2030推进组
6G韧性安全,安全可信与隐私,内生安全,安全与服务,5,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/IMT-2030推进组
安全与网络一体化设计,安全可信与隐私,内生安全,安全与服务,5,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/IMT-2030推进组
自适应网络防御6G,安全可信与隐私,内生安全,安全与服务,5,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/IMT-2030推进组
6G全生命周期安全,安全可信与隐私,内生安全,安全与服务,5,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/IMT-2030推进组
6G多模信任,安全可信与隐私,多模信任,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
多模信任架构,安全可信与隐私,多模信任,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
中心化去中心化混合信任,安全可信与隐私,多模信任,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
跨域信任6G,安全可信与隐私,多模信任,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
零信任6G,安全可信与隐私,多模信任,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
动态信任评估,安全可信与隐私,多模信任,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
异构网络信任管理,安全可信与隐私,多模信任,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
第三方信任网络,安全可信与隐私,多模信任,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
可信身份6G,安全可信与隐私,多模信任,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
6G隐私计算,安全可信与隐私,隐私计算与数据安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
无线隐私计算,安全可信与隐私,隐私计算与数据安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
6G数据隐私,安全可信与隐私,隐私计算与数据安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
联邦学习隐私保护,安全可信与隐私,隐私计算与数据安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
差分隐私无线网络,安全可信与隐私,隐私计算与数据安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
安全多方计算6G,安全可信与隐私,隐私计算与数据安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
同态加密通信网络,安全可信与隐私,隐私计算与数据安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
可信执行环境6G,安全可信与隐私,隐私计算与数据安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
数据流转监测6G,安全可信与隐私,隐私计算与数据安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
网络数据脱敏,安全可信与隐私,隐私计算与数据安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
6G物理层安全,安全可信与隐私,物理层安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
无线物理层安全,安全可信与隐私,物理层安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
安全波束赋形,安全可信与隐私,物理层安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
人工噪声保密通信,安全可信与隐私,物理层安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
秘密速率优化,安全可信与隐私,物理层安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
信道密钥生成,安全可信与隐私,物理层安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
射频指纹认证,安全可信与隐私,物理层安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
太赫兹保密通信,安全可信与隐私,物理层安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
RIS辅助物理层安全,安全可信与隐私,物理层安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
抗窃听无线传输,安全可信与隐私,物理层安全,安全与服务,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
6G后量子密码,安全可信与隐私,密码与量子安全,安全与服务,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
后量子密码通信网络,安全可信与隐私,密码与量子安全,安全与服务,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
6G量子安全密码,安全可信与隐私,密码与量子安全,安全与服务,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
量子密钥分发6G,安全可信与隐私,密码与量子安全,安全与服务,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
QKD星地融合,安全可信与隐私,密码与量子安全,安全与服务,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
逼近香农一次一密,安全可信与隐私,密码与量子安全,安全与服务,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
6G密钥安全分发,安全可信与隐私,密码与量子安全,安全与服务,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
高通量通信加密,安全可信与隐私,密码与量子安全,安全与服务,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
区块链6G网络,安全可信与隐私,密码与量子安全,安全与服务,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
6G分布式账本,安全可信与隐私,密码与量子安全,安全与服务,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
6G信道探测仪,测试验证与仪器,信道与射频测试,上游仪器仪表,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
太赫兹信道探测器,测试验证与仪器,信道与射频测试,上游仪器仪表,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
太赫兹信号源,测试验证与仪器,信道与射频测试,上游仪器仪表,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
太赫兹频谱分析仪,测试验证与仪器,信道与射频测试,上游仪器仪表,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
太赫兹矢量网络分析,测试验证与仪器,信道与射频测试,上游仪器仪表,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
高频空口测试,测试验证与仪器,信道与射频测试,上游仪器仪表,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
6G射频一致性测试,测试验证与仪器,信道与射频测试,上游仪器仪表,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
D波段测试系统,测试验证与仪器,信道与射频测试,上游仪器仪表,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
太赫兹OTA测试,测试验证与仪器,信道与射频测试,上游仪器仪表,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
近场天线测试6G,测试验证与仪器,信道与射频测试,上游仪器仪表,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
6G原型系统,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
6G试验网,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
6G测试床,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
6G仿真平台,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
6G公共试验平台,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
6G研发试验装置,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
6G技术验证平台,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
6G系统级验证,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
6G外场试验,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
6G先导试验,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
智启6G平台,测试验证与仪器,原型与试验平台,标准与试验,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/IMT-2030推进组
6G系统仿真,测试验证与仪器,数字仿真与评估,标准与试验,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/ITU/3GPP
6G链路级仿真,测试验证与仪器,数字仿真与评估,标准与试验,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/ITU/3GPP
6G网络级仿真,测试验证与仪器,数字仿真与评估,标准与试验,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/ITU/3GPP
6G硬件在环,测试验证与仪器,数字仿真与评估,标准与试验,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/ITU/3GPP
6G数字孪生测试,测试验证与仪器,数字仿真与评估,标准与试验,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/ITU/3GPP
6G候选技术评估,测试验证与仪器,数字仿真与评估,标准与试验,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/ITU/3GPP
IMT-2030性能评估,测试验证与仪器,数字仿真与评估,标准与试验,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/ITU/3GPP
6G互操作测试,测试验证与仪器,数字仿真与评估,标准与试验,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/ITU/3GPP
6G端到端测试,测试验证与仪器,数字仿真与评估,标准与试验,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/ITU/3GPP
6G多场景测试,测试验证与仪器,数字仿真与评估,标准与试验,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/ITU/3GPP
6G基站,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G微基站,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G分布式基站,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G核心网,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G无线接入网,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G承载网,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
